order_code,bom_category,issue_pool,allocated_qty,uom
BS-ET-16388,Paint Mixing,Paint Mixing,100,Gram
BS-ET-16388,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-ET-16388,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16388,Paint Thinner,Paint Thinner,23.31,Gram
BS-ET-16388,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16376,Paint Epoxy Primer,Epoxy Set,647.43,Gram
BS-ET-16376,Epoxy Thinner,Epoxy Set,136.78,Gram
BS-ET-16376,Epoxy Hardner,Epoxy Set,127.66,Gram
BS-ET-16376,Paint Mixing,Paint Mixing,203.14,Gram
BS-ET-16376,Paint Matt agent(Matt),Paint Matt Agent,0,Gram
BS-ET-16376,Paint Harnder,Paint Harnder,148.64,Gram
BS-ET-16376,Paint Thinner,Paint Thinner,39.64,Gram
BS-ET-16376,Paint Binder(Gloss),Paint Binder,104.05,Gram
BS-US-2518,Paint Stain,Paint Stain,0.5,Sqft
BS-US-2518,Paint Epoxy Primer,Epoxy Set,168.61,Gram
BS-US-2518,Epoxy Thinner,Epoxy Set,35.62,Gram
BS-US-2518,Epoxy Hardner,Epoxy Set,33.25,Gram
BS-US-2518,Paint Mixing,Paint Mixing,58.06,Gram
BS-US-2518,Paint Matt agent(Matt),Paint Matt Agent,18.06,Gram
BS-US-2518,Paint Harnder,Paint Harnder,29.68,Gram
BS-US-2518,Paint Thinner,Paint Thinner,11.61,Gram
BS-US-2518,Paint Binder(Gloss),Paint Binder,11.61,Gram
BS-SM-16283-(Bulk),Paint Epoxy Primer,Epoxy Set,2162.96,Gram
BS-SM-16283-(Bulk),Epoxy Thinner,Epoxy Set,456.96,Gram
BS-SM-16283-(Bulk),Epoxy Hardner,Epoxy Set,426.5,Gram
BS-SM-16283-(Bulk),Paint Mixing,Paint Mixing,695.21,Gram
BS-SM-16283-(Bulk),Paint Matt agent(Matt),Paint Matt Agent,347.6,Gram
BS-SM-16283-(Bulk),Paint Harnder,Paint Harnder,347.6,Gram
BS-SM-16283-(Bulk),Paint Thinner,Paint Thinner,281.39,Gram
BS-SM-16283-(Bulk),Paint Binder(Gloss),Paint Binder,0,Gram
BS-US-500073 A,Paint Epoxy Primer,Epoxy Set,2781.46,Gram
BS-US-500073 A,Epoxy Thinner,Epoxy Set,587.63,Gram
BS-US-500073 A,Epoxy Hardner,Epoxy Set,548.46,Gram
BS-US-500073 A,Paint Mixing,Paint Mixing,957.86,Gram
BS-US-500073 A,Paint Matt agent(Matt),Paint Matt Agent,298,Gram
BS-US-500073 A,Paint Harnder,Paint Harnder,489.57,Gram
BS-US-500073 A,Paint Thinner,Paint Thinner,191.57,Gram
BS-US-500073 A,Paint Binder(Gloss),Paint Binder,191.57,Gram
BS-US-500073 B,Paint Epoxy Primer,Epoxy Set,5693.39,Gram
BS-US-500073 B,Epoxy Thinner,Epoxy Set,1202.83,Gram
BS-US-500073 B,Epoxy Hardner,Epoxy Set,1122.64,Gram
BS-US-500073 B,Paint Mixing,Paint Mixing,1960.65,Gram
BS-US-500073 B,Paint Matt agent(Matt),Paint Matt Agent,609.98,Gram
BS-US-500073 B,Paint Harnder,Paint Harnder,1002.11,Gram
BS-US-500073 B,Paint Thinner,Paint Thinner,392.13,Gram
BS-US-500073 B,Paint Binder(Gloss),Paint Binder,392.13,Gram
BS-US-500073 C,Paint Epoxy Primer,Epoxy Set,3869.68,Gram
BS-US-500073 C,Epoxy Thinner,Epoxy Set,817.54,Gram
BS-US-500073 C,Epoxy Hardner,Epoxy Set,763.04,Gram
BS-US-500073 C,Paint Mixing,Paint Mixing,1332.61,Gram
BS-US-500073 C,Paint Matt agent(Matt),Paint Matt Agent,414.59,Gram
BS-US-500073 C,Paint Harnder,Paint Harnder,681.11,Gram
BS-US-500073 C,Paint Thinner,Paint Thinner,266.52,Gram
BS-US-500073 C,Paint Binder(Gloss),Paint Binder,266.52,Gram
BS-US-500073 D,Paint Epoxy Primer,Epoxy Set,3316.81,Gram
BS-US-500073 D,Epoxy Thinner,Epoxy Set,700.73,Gram
BS-US-500073 D,Epoxy Hardner,Epoxy Set,654.02,Gram
BS-US-500073 D,Paint Mixing,Paint Mixing,1142.22,Gram
BS-US-500073 D,Paint Matt agent(Matt),Paint Matt Agent,355.36,Gram
BS-US-500073 D,Paint Harnder,Paint Harnder,583.8,Gram
BS-US-500073 D,Paint Thinner,Paint Thinner,228.44,Gram
BS-US-500073 D,Paint Binder(Gloss),Paint Binder,228.44,Gram
BS-US-500073 E,Paint Epoxy Primer,Epoxy Set,657.45,Gram
BS-US-500073 E,Epoxy Thinner,Epoxy Set,138.9,Gram
BS-US-500073 E,Epoxy Hardner,Epoxy Set,129.64,Gram
BS-US-500073 E,Paint Mixing,Paint Mixing,226.41,Gram
BS-US-500073 E,Paint Matt agent(Matt),Paint Matt Agent,70.44,Gram
BS-US-500073 E,Paint Harnder,Paint Harnder,115.72,Gram
BS-US-500073 E,Paint Thinner,Paint Thinner,45.28,Gram
BS-US-500073 E,Paint Binder(Gloss),Paint Binder,45.28,Gram
BS-US-500073 F,Paint Epoxy Primer,Epoxy Set,302.5,Gram
BS-US-500073 F,Epoxy Thinner,Epoxy Set,63.91,Gram
BS-US-500073 F,Epoxy Hardner,Epoxy Set,59.65,Gram
BS-US-500073 F,Paint Mixing,Paint Mixing,104.17,Gram
BS-US-500073 F,Paint Matt agent(Matt),Paint Matt Agent,32.41,Gram
BS-US-500073 F,Paint Harnder,Paint Harnder,53.24,Gram
BS-US-500073 F,Paint Thinner,Paint Thinner,20.83,Gram
BS-US-500073 F,Paint Binder(Gloss),Paint Binder,20.83,Gram
BS-US-500073 G,Paint Epoxy Primer,Epoxy Set,368.29,Gram
BS-US-500073 G,Epoxy Thinner,Epoxy Set,77.81,Gram
BS-US-500073 G,Epoxy Hardner,Epoxy Set,72.62,Gram
BS-US-500073 G,Paint Mixing,Paint Mixing,126.83,Gram
BS-US-500073 G,Paint Matt agent(Matt),Paint Matt Agent,39.46,Gram
BS-US-500073 G,Paint Harnder,Paint Harnder,64.82,Gram
BS-US-500073 G,Paint Thinner,Paint Thinner,25.37,Gram
BS-US-500073 G,Paint Binder(Gloss),Paint Binder,25.37,Gram
BS-US-500073 H,Paint Epoxy Primer,Epoxy Set,187.78,Gram
BS-US-500073 H,Epoxy Thinner,Epoxy Set,39.67,Gram
BS-US-500073 H,Epoxy Hardner,Epoxy Set,37.03,Gram
BS-US-500073 H,Paint Mixing,Paint Mixing,64.67,Gram
BS-US-500073 H,Paint Matt agent(Matt),Paint Matt Agent,20.12,Gram
BS-US-500073 H,Paint Harnder,Paint Harnder,33.05,Gram
BS-US-500073 H,Paint Thinner,Paint Thinner,12.93,Gram
BS-US-500073 H,Paint Binder(Gloss),Paint Binder,12.93,Gram
BS-SM-16230,Paint Epoxy Primer,Epoxy Set,2265.94,Gram
BS-SM-16230,Epoxy Thinner,Epoxy Set,478.72,Gram
BS-SM-16230,Epoxy Hardner,Epoxy Set,446.8,Gram
BS-SM-16230,Paint Mixing,Paint Mixing,728.31,Gram
BS-SM-16230,Paint Matt agent(Matt),Paint Matt Agent,364.15,Gram
BS-SM-16230,Paint Harnder,Paint Harnder,364.15,Gram
BS-SM-16230,Paint Thinner,Paint Thinner,294.79,Gram
BS-SM-16230,Paint Binder(Gloss),Paint Binder,0,Gram
BS-SM-16311,Paint Epoxy Primer,Epoxy Set,365.42,Gram
BS-SM-16311,Epoxy Thinner,Epoxy Set,77.2,Gram
BS-SM-16311,Epoxy Hardner,Epoxy Set,72.06,Gram
BS-SM-16311,Paint Mixing,Paint Mixing,197.45,Gram
BS-SM-16311,Paint Matt agent(Matt),Paint Matt Agent,58.73,Gram
BS-SM-16311,Paint Harnder,Paint Harnder,58.73,Gram
BS-SM-16311,Paint Thinner,Paint Thinner,47.54,Gram
BS-SM-16311,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16128,Paint Epoxy Primer,Epoxy Set,2406.66,Gram
BS-ET-16128,Epoxy Thinner,Epoxy Set,508.45,Gram
BS-ET-16128,Epoxy Hardner,Epoxy Set,474.55,Gram
BS-ET-16128,Paint Mixing,Paint Mixing,773.54,Gram
BS-ET-16128,Paint Matt agent(Matt),Paint Matt Agent,386.77,Gram
BS-ET-16128,Paint Harnder,Paint Harnder,386.77,Gram
BS-ET-16128,Paint Thinner,Paint Thinner,313.1,Gram
BS-ET-16128,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16372,Paint Epoxy Primer,Epoxy Set,180.45,Gram
BS-ET-16372,Epoxy Thinner,Epoxy Set,38.12,Gram
BS-ET-16372,Epoxy Hardner,Epoxy Set,35.58,Gram
BS-ET-16372,Paint Mixing,Paint Mixing,58,Gram
BS-ET-16372,Paint Matt agent(Matt),Paint Matt Agent,29,Gram
BS-ET-16372,Paint Harnder,Paint Harnder,29,Gram
BS-ET-16372,Paint Thinner,Paint Thinner,23.48,Gram
BS-ET-16372,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16375,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-ET-16375,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-ET-16375,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-ET-16375,Paint Mixing,Paint Mixing,57.59,Gram
BS-ET-16375,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-ET-16375,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16375,Paint Thinner,Paint Thinner,23.31,Gram
BS-ET-16375,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16385,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-ET-16385,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-ET-16385,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-ET-16385,Paint Mixing,Paint Mixing,57.59,Gram
BS-ET-16385,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-ET-16385,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16385,Paint Thinner,Paint Thinner,23.31,Gram
BS-ET-16385,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16389,Paint Epoxy Primer,Epoxy Set,570.67,Gram
BS-ET-16389,Epoxy Thinner,Epoxy Set,120.56,Gram
BS-ET-16389,Epoxy Hardner,Epoxy Set,112.53,Gram
BS-ET-16389,Paint Mixing,Paint Mixing,183.42,Gram
BS-ET-16389,Paint Matt agent(Matt),Paint Matt Agent,91.71,Gram
BS-ET-16389,Paint Harnder,Paint Harnder,91.71,Gram
BS-ET-16389,Paint Thinner,Paint Thinner,74.24,Gram
BS-ET-16389,Paint Binder(Gloss),Paint Binder,0,Gram
BS-LHET-327-A,Paint Epoxy Primer,Epoxy Set,383.5,Gram
BS-LHET-327-A,Epoxy Thinner,Epoxy Set,81.02,Gram
BS-LHET-327-A,Epoxy Hardner,Epoxy Set,75.62,Gram
BS-LHET-327-A,Paint Mixing,Paint Mixing,123.26,Gram
BS-LHET-327-A,Paint Matt agent(Matt),Paint Matt Agent,61.63,Gram
BS-LHET-327-A,Paint Harnder,Paint Harnder,61.63,Gram
BS-LHET-327-A,Paint Thinner,Paint Thinner,49.89,Gram
BS-LHET-327-A,Paint Binder(Gloss),Paint Binder,0,Gram
BS-LHET-327-B,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-LHET-327-B,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-LHET-327-B,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-LHET-327-B,Paint Mixing,Paint Mixing,100,Gram
BS-LHET-327-B,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-LHET-327-B,Paint Harnder,Paint Harnder,28.8,Gram
BS-LHET-327-B,Paint Thinner,Paint Thinner,23.31,Gram
BS-LHET-327-B,Paint Binder(Gloss),Paint Binder,0,Gram
BS-US-2520,Paint Epoxy Primer,Epoxy Set,168.61,Gram
BS-US-2520,Epoxy Thinner,Epoxy Set,35.62,Gram
BS-US-2520,Epoxy Hardner,Epoxy Set,33.25,Gram
BS-US-2520,Paint Mixing,Paint Mixing,100,Gram
BS-US-2520,Paint Matt agent(Matt),Paint Matt Agent,18.06,Gram
BS-US-2520,Paint Harnder,Paint Harnder,29.68,Gram
BS-US-2520,Paint Thinner,Paint Thinner,11.61,Gram
BS-US-2520,Paint Binder(Gloss),Paint Binder,11.61,Gram
BS-SI-16238,Paint Epoxy Primer,Epoxy Set,1325.52,Gram
BS-SI-16238,Epoxy Thinner,Epoxy Set,280.04,Gram
BS-SI-16238,Epoxy Hardner,Epoxy Set,261.37,Gram
BS-SI-16238,Paint Mixing,Paint Mixing,426.04,Gram
BS-SI-16238,Paint Matt agent(Matt),Paint Matt Agent,213.02,Gram
BS-SI-16238,Paint Harnder,Paint Harnder,213.02,Gram
BS-SI-16238,Paint Thinner,Paint Thinner,172.45,Gram
BS-SI-16238,Paint Binder(Gloss),Paint Binder,0,Gram
BS-SI-16345,Paint Epoxy Primer,Epoxy Set,413.47,Gram
BS-SI-16345,Epoxy Thinner,Epoxy Set,87.35,Gram
BS-SI-16345,Epoxy Hardner,Epoxy Set,81.53,Gram
BS-SI-16345,Paint Mixing,Paint Mixing,129.73,Gram
BS-SI-16345,Paint Matt agent(Matt),Paint Matt Agent,0,Gram
BS-SI-16345,Paint Harnder,Paint Harnder,94.93,Gram
BS-SI-16345,Paint Thinner,Paint Thinner,25.31,Gram
BS-SI-16345,Paint Binder(Gloss),Paint Binder,66.45,Gram
BS-US-2271 RE,Paint Epoxy Primer,Epoxy Set,166.95,Gram
BS-US-2271 RE,Epoxy Thinner,Epoxy Set,35.27,Gram
BS-US-2271 RE,Epoxy Hardner,Epoxy Set,32.92,Gram
BS-US-2271 RE,Paint Mixing,Paint Mixing,57.49,Gram
BS-US-2271 RE,Paint Matt agent(Matt),Paint Matt Agent,17.89,Gram
BS-US-2271 RE,Paint Harnder,Paint Harnder,29.39,Gram
BS-US-2271 RE,Paint Thinner,Paint Thinner,11.5,Gram
BS-US-2271 RE,Paint Binder(Gloss),Paint Binder,11.5,Gram
BS-QS-16422-A,Paint Epoxy Primer,Epoxy Set,1013.62,Gram
BS-QS-16422-A,Epoxy Thinner,Epoxy Set,214.15,Gram
BS-QS-16422-A,Epoxy Hardner,Epoxy Set,199.87,Gram
BS-QS-16422-A,Paint Mixing,Paint Mixing,325.79,Gram
BS-QS-16422-A,Paint Matt agent(Matt),Paint Matt Agent,162.9,Gram
BS-QS-16422-A,Paint Harnder,Paint Harnder,162.9,Gram
BS-QS-16422-A,Paint Thinner,Paint Thinner,131.87,Gram
BS-QS-16422-A,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16356,Paint Epoxy Primer,Epoxy Set,457.11,Gram
BS-ET-16356,Epoxy Thinner,Epoxy Set,96.57,Gram
BS-ET-16356,Epoxy Hardner,Epoxy Set,90.13,Gram
BS-ET-16356,Paint Mixing,Paint Mixing,146.92,Gram
BS-ET-16356,Paint Matt agent(Matt),Paint Matt Agent,73.46,Gram
BS-ET-16356,Paint Harnder,Paint Harnder,73.46,Gram
BS-ET-16356,Paint Thinner,Paint Thinner,59.47,Gram
BS-ET-16356,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16384,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-ET-16384,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-ET-16384,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-ET-16384,Paint Mixing,Paint Mixing,57.59,Gram
BS-ET-16384,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-ET-16384,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16384,Paint Thinner,Paint Thinner,23.31,Gram
BS-ET-16384,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16401,Paint Epoxy Primer,Epoxy Set,166.57,Gram
BS-ET-16401,Epoxy Thinner,Epoxy Set,32.81,Gram
BS-ET-16401,Epoxy Hardner,Epoxy Set,50.47,Gram
BS-ET-16401,Paint Mixing,Paint Mixing,58.42,Gram
BS-ET-16401,Paint Matt agent(Matt),Paint Matt Agent,32.09,Gram
BS-ET-16401,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16401,Paint Thinner,Paint Thinner,16.46,Gram
BS-ET-16401,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16412-A,Paint Epoxy Primer,Epoxy Set,166.57,Gram
BS-ET-16412-A,Epoxy Thinner,Epoxy Set,32.81,Gram
BS-ET-16412-A,Epoxy Hardner,Epoxy Set,50.47,Gram
BS-ET-16412-A,Paint Mixing,Paint Mixing,58.42,Gram
BS-ET-16412-A,Paint Matt agent(Matt),Paint Matt Agent,32.09,Gram
BS-ET-16412-A,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16412-A,Paint Thinner,Paint Thinner,16.46,Gram
BS-ET-16412-A,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16414,Paint Epoxy Primer,Epoxy Set,185.14,Gram
BS-ET-16414,Epoxy Thinner,Epoxy Set,39.11,Gram
BS-ET-16414,Epoxy Hardner,Epoxy Set,36.51,Gram
BS-ET-16414,Paint Mixing,Paint Mixing,58.09,Gram
BS-ET-16414,Paint Matt agent(Matt),Paint Matt Agent,0,Gram
BS-ET-16414,Paint Harnder,Paint Harnder,42.5,Gram
BS-ET-16414,Paint Thinner,Paint Thinner,11.33,Gram
BS-ET-16414,Paint Binder(Gloss),Paint Binder,29.75,Gram
BS-ET-16415,Paint Epoxy Primer,Epoxy Set,469.43,Gram
BS-ET-16415,Epoxy Thinner,Epoxy Set,92.46,Gram
BS-ET-16415,Epoxy Hardner,Epoxy Set,142.25,Gram
BS-ET-16415,Paint Mixing,Paint Mixing,164.63,Gram
BS-ET-16415,Paint Matt agent(Matt),Paint Matt Agent,90.43,Gram
BS-ET-16415,Paint Harnder,Paint Harnder,81.16,Gram
BS-ET-16415,Paint Thinner,Paint Thinner,46.37,Gram
BS-ET-16415,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16412-C,Paint Epoxy Primer,Epoxy Set,166.57,Gram
BS-ET-16412-C,Epoxy Thinner,Epoxy Set,32.81,Gram
BS-ET-16412-C,Epoxy Hardner,Epoxy Set,50.47,Gram
BS-ET-16412-C,Paint Mixing,Paint Mixing,58.42,Gram
BS-ET-16412-C,Paint Matt agent(Matt),Paint Matt Agent,32.09,Gram
BS-ET-16412-C,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16412-C,Paint Thinner,Paint Thinner,16.46,Gram
BS-ET-16412-C,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16412-B,Paint Epoxy Primer,Epoxy Set,166.57,Gram
BS-ET-16412-B,Epoxy Thinner,Epoxy Set,32.81,Gram
BS-ET-16412-B,Epoxy Hardner,Epoxy Set,50.47,Gram
BS-ET-16412-B,Paint Mixing,Paint Mixing,58.42,Gram
BS-ET-16412-B,Paint Matt agent(Matt),Paint Matt Agent,32.09,Gram
BS-ET-16412-B,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16412-B,Paint Thinner,Paint Thinner,16.46,Gram
BS-ET-16412-B,Paint Binder(Gloss),Paint Binder,0,Gram
BS-LHET-329,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-LHET-329,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-LHET-329,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-LHET-329,Paint Mixing,Paint Mixing,57.59,Gram
BS-LHET-329,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-LHET-329,Paint Harnder,Paint Harnder,28.8,Gram
BS-LHET-329,Paint Thinner,Paint Thinner,23.31,Gram
BS-LHET-329,Paint Binder(Gloss),Paint Binder,0,Gram
BS-SI-16426,Paint Epoxy Primer,Epoxy Set,311.43,Gram
BS-SI-16426,Epoxy Thinner,Epoxy Set,65.79,Gram
BS-SI-16426,Epoxy Hardner,Epoxy Set,61.41,Gram
BS-SI-16426,Paint Mixing,Paint Mixing,100.1,Gram
BS-SI-16426,Paint Matt agent(Matt),Paint Matt Agent,50.05,Gram
BS-SI-16426,Paint Harnder,Paint Harnder,50.05,Gram
BS-SI-16426,Paint Thinner,Paint Thinner,40.52,Gram
BS-SI-16426,Paint Binder(Gloss),Paint Binder,0,Gram
BS-SI-16392,Paint Epoxy Primer,Epoxy Set,210.92,Gram
BS-SI-16392,Epoxy Thinner,Epoxy Set,44.56,Gram
BS-SI-16392,Epoxy Hardner,Epoxy Set,41.59,Gram
BS-SI-16392,Paint Mixing,Paint Mixing,100,Gram
BS-SI-16392,Paint Matt agent(Matt),Paint Matt Agent,33.9,Gram
BS-SI-16392,Paint Harnder,Paint Harnder,33.9,Gram
BS-SI-16392,Paint Thinner,Paint Thinner,27.44,Gram
BS-SI-16392,Paint Binder(Gloss),Paint Binder,0,Gram
BS-SI-16393,Paint Epoxy Primer,Epoxy Set,916.43,Gram
BS-SI-16393,Epoxy Thinner,Epoxy Set,193.61,Gram
BS-SI-16393,Epoxy Hardner,Epoxy Set,180.7,Gram
BS-SI-16393,Paint Mixing,Paint Mixing,287.54,Gram
BS-SI-16393,Paint Matt agent(Matt),Paint Matt Agent,0,Gram
BS-SI-16393,Paint Harnder,Paint Harnder,210.39,Gram
BS-SI-16393,Paint Thinner,Paint Thinner,56.11,Gram
BS-SI-16393,Paint Binder(Gloss),Paint Binder,147.28,Gram
BS-SI-16405,Paint Epoxy Primer,Epoxy Set,853.58,Gram
BS-SI-16405,Epoxy Thinner,Epoxy Set,180.33,Gram
BS-SI-16405,Epoxy Hardner,Epoxy Set,168.31,Gram
BS-SI-16405,Paint Mixing,Paint Mixing,274.35,Gram
BS-SI-16405,Paint Matt agent(Matt),Paint Matt Agent,137.18,Gram
BS-SI-16405,Paint Harnder,Paint Harnder,137.18,Gram
BS-SI-16405,Paint Thinner,Paint Thinner,111.05,Gram
BS-SI-16405,Paint Binder(Gloss),Paint Binder,0,Gram
BS-SI-16407,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-SI-16407,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-SI-16407,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-SI-16407,Paint Mixing,Paint Mixing,100,Gram
BS-SI-16407,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-SI-16407,Paint Harnder,Paint Harnder,28.8,Gram
BS-SI-16407,Paint Thinner,Paint Thinner,23.31,Gram
BS-SI-16407,Paint Binder(Gloss),Paint Binder,0,Gram
BS-SI-16326,Paint Epoxy Primer,Epoxy Set,1714.08,Gram
BS-SI-16326,Epoxy Thinner,Epoxy Set,362.13,Gram
BS-SI-16326,Epoxy Hardner,Epoxy Set,337.99,Gram
BS-SI-16326,Paint Mixing,Paint Mixing,550.93,Gram
BS-SI-16326,Paint Matt agent(Matt),Paint Matt Agent,275.47,Gram
BS-SI-16326,Paint Harnder,Paint Harnder,275.47,Gram
BS-SI-16326,Paint Thinner,Paint Thinner,223,Gram
BS-SI-16326,Paint Binder(Gloss),Paint Binder,0,Gram
BS-QS-16421-B,Paint Epoxy Primer,Epoxy Set,782.97,Gram
BS-QS-16421-B,Epoxy Thinner,Epoxy Set,165.42,Gram
BS-QS-16421-B,Epoxy Hardner,Epoxy Set,154.39,Gram
BS-QS-16421-B,Paint Mixing,Paint Mixing,251.66,Gram
BS-QS-16421-B,Paint Matt agent(Matt),Paint Matt Agent,125.83,Gram
BS-QS-16421-B,Paint Harnder,Paint Harnder,125.83,Gram
BS-QS-16421-B,Paint Thinner,Paint Thinner,101.86,Gram
BS-QS-16421-B,Paint Binder(Gloss),Paint Binder,0,Gram
BS-SI-16436-(Bulk),Paint Epoxy Primer,Epoxy Set,4017.68,Gram
BS-SI-16436-(Bulk),Epoxy Thinner,Epoxy Set,848.81,Gram
BS-SI-16436-(Bulk),Epoxy Hardner,Epoxy Set,792.22,Gram
BS-SI-16436-(Bulk),Paint Mixing,Paint Mixing,1291.34,Gram
BS-SI-16436-(Bulk),Paint Matt agent(Matt),Paint Matt Agent,645.67,Gram
BS-SI-16436-(Bulk),Paint Harnder,Paint Harnder,645.67,Gram
BS-SI-16436-(Bulk),Paint Thinner,Paint Thinner,522.69,Gram
BS-SI-16436-(Bulk),Paint Binder(Gloss),Paint Binder,0,Gram
